split,sample_rate,filepath,site,dataset,labels,audio_path
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250917_222700.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250917_222700.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_142203.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_142203.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_132200.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_132200.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_202100.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_202100.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250917_211500.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250917_211500.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250316_200801.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250316_200801.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250315_151700.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250315_151700.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250918_233800.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250918_233800.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250321_102600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250321_102600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250314_203600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250314_203600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250914_051800.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250914_051800.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250913_184300.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250913_184300.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_052700.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_052700.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240717_102200.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240717_102200.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250914_181205.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250914_181205.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_220400.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_220400.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250918_091300.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250918_091300.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_112400.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_112400.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250314_205700.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250314_205700.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_121600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_121600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250917_204000.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250917_204000.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_114600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_114600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250912_103900.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250912_103900.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250912_162000.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250912_162000.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250918_215600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250918_215600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250918_102800.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250918_102800.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_124201.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_124201.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250321_181005.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250321_181005.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250912_075500.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250912_075500.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250915_161200.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250915_161200.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250320_072300.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250320_072300.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_170200.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_170200.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250914_072600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250914_072600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250914_164700.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250914_164700.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250320_112300.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250320_112300.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240717_130800.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240717_130800.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250322_121900.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250322_121900.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250918_152900.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250918_152900.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240722_212000.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240722_212000.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250315_144800.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250315_144800.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250912_105700.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250912_105700.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250914_085700.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250914_085700.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250917_083600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250917_083600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240719_044400.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240719_044400.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_180800.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_180800.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250314_211300.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250314_211300.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_085800.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_085800.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250314_141600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250314_141600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_113300.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_113300.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250321_214800.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250321_214800.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250318_081800.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250318_081800.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250322_090600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250322_090600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_154000.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_154000.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250317_082100.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250317_082100.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240722_092400.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240722_092400.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240721_175400.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240721_175400.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250317_205500.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250317_205500.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250918_205100.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250918_205100.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_234300.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_234300.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250914_060300.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250914_060300.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250322_162600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250322_162600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250321_231000.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250321_231000.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_104401.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_104401.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240716_110400.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240716_110400.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250918_084600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250918_084600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250912_230600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250912_230600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240723_161400.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240723_161400.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_121900.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_121900.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250912_124000.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250912_124000.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240722_223200.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240722_223200.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250915_160401.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250915_160401.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250916_133400.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250916_133400.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250917_121100.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250917_121100.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240718_095800.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240718_095800.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240724_154000.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240724_154000.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_115300.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_115300.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250321_080300.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250321_080300.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250322_072900.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250322_072900.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250915_130700.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250915_130700.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250314_085600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250314_085600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240717_063000.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240717_063000.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250318_190800.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250318_190800.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250322_223400.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250322_223400.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250915_143301.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250915_143301.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250909_084100.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250909_084100.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240717_141000.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240717_141000.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250318_105000.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250318_105000.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_141900.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_141900.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250318_192100.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250318_192100.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_071000.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_071000.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250909_213300.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250909_213300.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250913_094700.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250913_094700.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250909_223600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250909_223600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250915_134105.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250915_134105.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240718_144200.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240718_144200.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250914_060800.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250914_060800.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240724_110200.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240724_110200.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250315_060800.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250315_060800.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_172600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_172600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_121900.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250910_121900.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_063300.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250911_063300.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240718_142800.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/July 2024/20240718_142800.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_154600.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/May2025/20250319_154600.WAV
test,48000,/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250917_054400.WAV,Non_Degraded_Reef,PaolaMexico,"1,0",/home/s.kamboj.400/mount/files/PaolaMexico/Non_Degraded_Reef/October2025/20250917_054400.WAV
